,nvars,nclauses,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,VG-mean,VG-coeff-variation,CG-mean,CG-coeff-variation,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-entropy
SWGCP_only_5000/SWlin2006.17535.cnf,1060,8480,1,0,0,0.002830189,0.881917104,0.376770161,0,0.875,0.875,0.002830189,0.031348116,0.486154623,0.166834895,0.005390877,0.486154623,0.001650943,0.026869814,0.486154623,0.006367925,0.03483124,0.003394502,1.142206056,1.604289592,0.110119791,0.449616671,1.289987201
SWGCP_only_5000/SWlin2006.17536.cnf,2320,18560,1,0,0,0.001293103,0.881917104,0.376770161,0,0.875,0.875,0.001293103,0.03327941,0.537708848,0.166852975,0.005621257,0.537708848,0.00075431,0.028525209,0.537708848,0.002909483,0.036977123,0.001551178,1.142310462,1.665256882,0.11012153,0.449838568,1.315087348
SWGCP_only_5000/SWlin2006.17537.cnf,1245,9960,1,0,0,0.002409639,0.881917104,0.376770161,0,0.875,0.875,0.002409639,0.033400201,0.523838378,0.166854698,0.005658325,0.523838378,0.001405622,0.028628743,0.523838378,0.005421687,0.037111334,0.002890578,1.142314083,1.644652456,0.110121922,0.449868086,1.324805389
SWGCP_only_5000/SWlin2006.17538.cnf,1250,10000,1,0,0,0.0024,0.881917104,0.376770161,0,0.875,0.875,0.0024,0.031622777,0.511971916,0.166834499,0.00532307,0.511971916,0.0014,0.027105237,0.511971916,0.0054,0.035136418,0.0028786,1.142217584,1.625061611,0.110118507,0.449594676,1.286817111
SWGCP_only_5000/SWlin2006.17539.cnf,700,5600,1,0,0,0.004285714,0.881917104,0.376770161,0,0.875,0.875,0.004285714,0.029880715,0.472780924,0.166816517,0.005030097,0.472780924,0.0025,0.025612042,0.472780924,0.009642857,0.033200795,0.005139668,1.142169816,1.590059846,0.110119449,0.44937385,1.278533989
SWGCP_only_5000/SWlin2006.17540.cnf,2170,17360,1,0,0,0.001382488,0.881917104,0.376770161,0,0.875,0.875,0.001382488,0.032001024,0.51347326,0.166837387,0.005353294,0.51347326,0.000806452,0.027429449,0.51347326,0.003110599,0.035556693,0.00165823,1.142236608,1.619740215,0.11011851,0.449629714,1.290903909
SWGCP_only_5000/SWlin2006.17541.cnf,2190,17520,1,0,0,0.001369863,0.881917104,0.376770161,0,0.875,0.875,0.001369863,0.033314302,0.544066463,0.166854531,0.005659733,0.544066463,0.000799087,0.028555116,0.544066463,0.003082192,0.037015891,0.001643262,1.142294528,1.66343905,0.110120955,0.449861044,1.32099888
SWGCP_only_5000/SWlin2006.17542.cnf,1595,12760,1,0,0,0.001880878,0.881917104,0.376770161,0,0.875,0.875,0.001880878,0.032991983,0.533045686,0.166851539,0.005625593,0.533045686,0.001097179,0.028278842,0.533045686,0.004231975,0.036657758,0.002256206,1.14228092,1.65090149,0.110120909,0.449824652,1.315916712
SWGCP_only_5000/SWlin2006.17543.cnf,1810,14480,1,0,0,0.001657459,0.881917104,0.376770161,0,0.875,0.875,0.001657459,0.033356346,0.498882659,0.166850185,0.005538949,0.498882659,0.000966851,0.028591153,0.498882659,0.003729282,0.037062606,0.001988263,1.142367209,1.630417926,0.110123715,0.449804557,1.320790869
SWGCP_only_5000/SWlin2006.17544.cnf,580,4640,1,0,0,0.005172414,0.881917104,0.376770161,0,0.875,0.875,0.005172414,0.032826608,0.499165524,0.166843214,0.00540276,0.499165524,0.003017241,0.028137093,0.499165524,0.011637931,0.036474009,0.006204481,1.142304038,1.622352682,0.110119608,0.449695616,1.267181717
SWGCP_only_5000/SWlin2006.17545.cnf,2040,16320,1,0,0,0.001470588,0.881917104,0.376770161,0,0.875,0.875,0.001470588,0.031956875,0.511818305,0.16683684,0.005343686,0.511818305,0.000857843,0.027391607,0.511818305,0.003308824,0.035507638,0.001763895,1.142282761,1.637540904,0.11012243,0.449634476,1.305477446
SWGCP_only_5000/SWlin2006.17546.cnf,1615,12920,1,0,0,0.001857585,0.881917104,0.376770161,0,0.875,0.875,0.001857585,0.033436373,0.517569676,0.166853374,0.005613319,0.517569676,0.001083591,0.028659748,0.517569676,0.004179567,0.037151526,0.002228347,1.142340424,1.642168172,0.110123241,0.449851987,1.313990083
SWGCP_only_5000/SWlin2006.17547.cnf,1855,14840,1,0,0,0.001617251,0.881917104,0.376770161,0,0.875,0.875,0.001617251,0.031792793,0.50691225,0.166834962,0.005312331,0.50691225,0.000943396,0.027250965,0.50691225,0.003638814,0.035325325,0.001939784,1.142214769,1.609045173,0.110117048,0.44959333,1.275526745
SWGCP_only_5000/SWlin2006.17548.cnf,605,4840,1,0,0,0.004958678,0.881917104,0.376770161,0,0.875,0.875,0.004958678,0.032141217,0.484132421,0.166845826,0.00560369,0.484132421,0.002892562,0.027549615,0.484132421,0.011157025,0.035712464,0.005947767,1.142228598,1.591061488,0.110120793,0.449768835,1.30659604
SWGCP_only_5000/SWlin2006.17549.cnf,1790,14320,1,0,0,0.001675978,0.881917104,0.376770161,0,0.875,0.875,0.001675978,0.033542176,0.534423216,0.166859398,0.005771938,0.534423216,0.000977654,0.028750437,0.534423216,0.00377095,0.037269085,0.00201051,1.142289624,1.648757099,0.110121355,0.449936412,1.33884488
SWGCP_only_5000/SWlin2006.17550.cnf,1290,10320,1,0,0,0.002325581,0.881917104,0.376770161,0,0.875,0.875,0.002325581,0.032812468,0.52542887,0.166850075,0.005612845,0.52542887,0.001356589,0.028124973,0.52542887,0.005232558,0.036458298,0.002789608,1.142267256,1.653557217,0.110120712,0.44980922,1.322130176
SWGCP_only_5000/SWlin2006.17551.cnf,2080,16640,1,0,0,0.001442308,0.881917104,0.376770161,0,0.875,0.875,0.001442308,0.033192813,0.510272797,0.166852538,0.00563087,0.510272797,0.000841346,0.028450982,0.510272797,0.003245192,0.036880903,0.001730148,1.142269961,1.613443971,0.110118927,0.449834033,1.300653813
SWGCP_only_5000/SWlin2006.17552.cnf,795,6360,1,0,0,0.003773585,0.881917104,0.376770161,0,0.875,0.875,0.003773585,0.030997847,0.497891103,0.166827931,0.005217977,0.497891103,0.002201258,0.026569583,0.497891103,0.008490566,0.034442052,0.004525879,1.14215774,1.587613184,0.110115504,0.449505706,1.276459486
SWGCP_only_5000/SWlin2006.17553.cnf,1375,11000,1,0,0,0.002181818,0.881917104,0.376770161,0,0.875,0.875,0.002181818,0.031782086,0.502191506,0.166838737,0.00543677,0.502191506,0.001272727,0.027241788,0.502191506,0.004909091,0.035313429,0.002616942,1.142202181,1.602929694,0.110117888,0.449655908,1.285314005
SWGCP_only_5000/SWlin2006.17554.cnf,1550,12400,1,0,0,0.001935484,0.881917104,0.376770161,0,0.875,0.875,0.001935484,0.032791292,0.516527776,0.166847776,0.005549343,0.516527776,0.001129032,0.028106822,0.516527776,0.004354839,0.036434769,0.00232167,1.142286313,1.638706281,0.110121233,0.449776771,1.313557023
SWGCP_only_5000/SWlin2006.17555.cnf,800,6400,1,0,0,0.00375,0.881917104,0.376770161,0,0.875,0.875,0.00375,0.033592741,0.504048931,0.166857309,0.005710514,0.504048931,0.0021875,0.028793778,0.504048931,0.0084375,0.037325267,0.004498535,1.142364803,1.636767038,0.110126016,0.449920752,1.324477939
SWGCP_only_5000/SWlin2006.17556.cnf,1075,8600,1,0,0,0.002790698,0.881917104,0.376770161,0,0.875,0.875,0.002790698,0.032149521,0.505735814,0.166837813,0.005344362,0.505735814,0.001627907,0.027556733,0.505735814,0.00627907,0.035721691,0.00334735,1.142233434,1.607661917,0.110117072,0.449627311,1.274963909
SWGCP_only_5000/SWlin2006.17557.cnf,2405,19240,1,0,0,0.001247401,0.881917104,0.376770161,0,0.875,0.875,0.001247401,0.031332906,0.492000829,0.166831851,0.005294429,0.492000829,0.000727651,0.026856776,0.492000829,0.002806653,0.03481434,0.00149612,1.142215231,1.60138867,0.110119426,0.449570213,1.28849266
SWGCP_only_5000/SWlin2006.17558.cnf,1120,8960,1,0,0,0.002678571,0.881917104,0.376770161,0,0.875,0.875,0.002678571,0.030496877,0.486619316,0.166822761,0.005133726,0.486619316,0.0015625,0.026140181,0.486619316,0.006026786,0.033885419,0.003212442,1.142169347,1.594081651,0.110117677,0.449445961,1.273955043
SWGCP_only_5000/SWlin2006.17559.cnf,1150,9200,1,0,0,0.002608696,0.881917104,0.376770161,0,0.875,0.875,0.002608696,0.030096463,0.43679154,0.166819557,0.005110051,0.43679154,0.001521739,0.025796969,0.43679154,0.005869565,0.033440515,0.003128544,1.142161038,1.523207602,0.110118059,0.449413489,1.246191241
SWGCP_only_5000/SWlin2006.17560.cnf,2330,18640,1,0,0,0.001287554,0.881917104,0.376770161,0,0.875,0.875,0.001287554,0.033207919,0.521712773,0.166856248,0.005736138,0.521712773,0.000751073,0.02846393,0.521712773,0.002896996,0.036897687,0.001544512,1.142264864,1.634262952,0.110120208,0.449892862,1.31946438
SWGCP_only_5000/SWlin2006.17561.cnf,970,7760,1,0,0,0.003092784,0.881917104,0.376770161,0,0.875,0.875,0.003092784,0.028062686,0.432173901,0.166798837,0.004724298,0.432173901,0.001804124,0.02405373,0.432173901,0.006958763,0.031180762,0.00370855,1.142087336,1.522887507,0.11011702,0.44914305,1.234381254
SWGCP_only_5000/SWlin2006.17562.cnf,1860,14880,1,0,0,0.001612903,0.881917104,0.376770161,0,0.875,0.875,0.001612903,0.032904953,0.510710465,0.166850802,0.005625351,0.510710465,0.00094086,0.028204246,0.510710465,0.003629032,0.036561059,0.001934743,1.14227812,1.622694579,0.110121039,0.449820698,1.312715325
SWGCP_only_5000/SWlin2006.17563.cnf,1610,12880,1,0,0,0.001863354,0.881917104,0.376770161,0,0.875,0.875,0.001863354,0.032174473,0.513979535,0.166838855,0.005371045,0.513979535,0.001086957,0.027578119,0.513979535,0.004192547,0.035749414,0.002235036,1.142282419,1.63938957,0.110121816,0.449659035,1.312450282
SWGCP_only_5000/SWlin2006.17564.cnf,1205,9640,1,0,0,0.002489627,0.881917104,0.376770161,0,0.875,0.875,0.002489627,0.031300386,0.488113101,0.166829022,0.005207222,0.488113101,0.001452282,0.026828902,0.488113101,0.00560166,0.034778206,0.002986024,1.142212283,1.595938148,0.110117831,0.449519847,1.264727807
SWGCP_only_5000/SWlin2006.17565.cnf,1645,13160,1,0,0,0.001823708,0.881917104,0.376770161,0,0.875,0.875,0.001823708,0.029774567,0.470400188,0.166815454,0.005012243,0.470400188,0.00106383,0.025521057,0.470400188,0.004103343,0.033082852,0.002187076,1.142131948,1.563916531,0.110116421,0.449350106,1.255656218
SWGCP_only_5000/SWlin2006.17566.cnf,2065,16520,1,0,0,0.001452785,0.881917104,0.376770161,0,0.875,0.875,0.001452785,0.032287883,0.519649155,0.166843326,0.005492038,0.519649155,0.000847458,0.027675328,0.519649155,0.003268765,0.035875426,0.001742587,1.142275816,1.648847587,0.110122263,0.44972358,1.31247769
SWGCP_only_5000/SWlin2006.17567.cnf,725,5800,1,0,0,0.004137931,0.881917104,0.376770161,0,0.875,0.875,0.004137931,0.029361011,0.461135105,0.16681135,0.004942686,0.461135105,0.002413793,0.025166581,0.461135105,0.009310345,0.032623346,0.004962247,1.142133298,1.564377574,0.110117503,0.4493008,1.249970608
SWGCP_only_5000/SWlin2006.17568.cnf,1645,13160,1,0,0,0.001823708,0.881917104,0.376770161,0,0.875,0.875,0.001823708,0.033130079,0.510710444,0.166853612,0.00567378,0.510710444,0.00106383,0.028397211,0.510710444,0.004103343,0.036811199,0.002187653,1.142268917,1.612809768,0.110119712,0.449853536,1.308686865
SWGCP_only_5000/SWlin2006.17569.cnf,755,6040,1,0,0,0.00397351,0.881917104,0.376770161,0,0.875,0.875,0.00397351,0.028771767,0.447965423,0.166805601,0.004843574,0.447965423,0.002317881,0.024661514,0.447965423,0.008940397,0.03196863,0.004764868,1.142137812,1.554853127,0.110119675,0.449238006,1.264949021
SWGCP_only_5000/SWlin2006.17570.cnf,860,6880,1,0,0,0.003488372,0.881917104,0.376770161,0,0.875,0.875,0.003488372,0.028416431,0.440043657,0.16680219,0.004783803,0.440043657,0.002034884,0.024356941,0.440043657,0.007848837,0.031573812,0.004183004,1.142106342,1.53822075,0.110117565,0.449185268,1.233442114
SWGCP_only_5000/SWlin2006.17571.cnf,585,4680,1,0,0,0.005128205,0.881917104,0.376770161,0,0.875,0.875,0.005128205,0.030816678,0.493812936,0.166826051,0.005187509,0.493812936,0.002991453,0.026414295,0.493812936,0.011538462,0.034240753,0.006150468,1.142184339,1.59890545,0.110118392,0.449492468,1.294080663
SWGCP_only_5000/SWlin2006.17572.cnf,660,5280,1,0,0,0.004545455,0.881917104,0.376770161,0,0.875,0.875,0.004545455,0.032437456,0.530350593,0.166843258,0.005460064,0.530350593,0.002651515,0.027803534,0.530350593,0.010227273,0.036041618,0.00545225,1.142269816,1.654919964,0.110120753,0.449713008,1.314577685
SWGCP_only_5000/SWlin2006.17573.cnf,1390,11120,1,0,0,0.002158273,0.881917104,0.376770161,0,0.875,0.875,0.002158273,0.034627168,0.512414713,0.166863712,0.005733241,0.512414713,0.001258993,0.02968043,0.512414713,0.004856115,0.038474631,0.002589313,1.142338185,1.616312854,0.110116883,0.449952897,1.295193404
SWGCP_only_5000/SWlin2006.17574.cnf,2390,19120,1,0,0,0.00125523,0.881917104,0.376770161,0,0.875,0.875,0.00125523,0.031431077,0.501154229,0.166831425,0.005259979,0.501154229,0.000732218,0.026940923,0.501154229,0.002824268,0.034923419,0.001505521,1.142215857,1.604606293,0.1101181,0.449550925,1.267063792
SWGCP_only_5000/SWlin2006.17575.cnf,1960,15680,1,0,0,0.001530612,0.881917104,0.376770161,0,0.875,0.875,0.001530612,0.032602533,0.534076502,0.16684506,0.005487821,0.534076502,0.000892857,0.027945028,0.534076502,0.003443878,0.036225037,0.001835986,1.142256567,1.653203445,0.110119108,0.449729929,1.307308049
SWGCP_only_5000/SWlin2006.17576.cnf,1000,8000,1,0,0,0.003,0.881917104,0.376770161,0,0.875,0.875,0.003,0.031180478,0.480523691,0.166833333,0.005370084,0.480523691,0.00175,0.026726124,0.480523691,0.00675,0.034644976,0.003598125,1.142192585,1.577702161,0.110119612,0.449601115,1.298133022
SWGCP_only_5000/SWlin2006.17577.cnf,500,4000,1,0,0,0.006,0.881917104,0.376770161,0,0.875,0.875,0.006,0.028867513,0.450102653,0.166806527,0.004859679,0.450102653,0.0035,0.024743583,0.450102653,0.0135,0.032075015,0.007195,1.142099206,1.542579942,0.110116046,0.449236939,1.242109834
SWGCP_only_5000/SWlin2006.17578.cnf,1935,15480,1,0,0,0.001550388,0.881917104,0.376770161,0,0.875,0.875,0.001550388,0.034414007,0.54989987,0.16686466,0.005780469,0.54989987,0.000904393,0.02949772,0.54989987,0.003488372,0.038237785,0.001859989,1.14232924,1.664914849,0.11011903,0.449975739,1.316957052
SWGCP_only_5000/SWlin2006.17579.cnf,2450,19600,1,0,0,0.00122449,0.881917104,0.376770161,0,0.875,0.875,0.00122449,0.030583887,0.481780403,0.166822633,0.005117423,0.481780403,0.000714286,0.02621476,0.481780403,0.002755102,0.033982097,0.001468555,1.14220082,1.591371595,0.110119655,0.449449765,1.28157971
SWGCP_only_5000/SWlin2006.17580.cnf,2400,19200,1,0,0,0.00125,0.881917104,0.376770161,0,0.875,0.875,0.00125,0.030900827,0.495706912,0.166826923,0.005201661,0.495706912,0.000729167,0.026486423,0.495706912,0.0028125,0.034334252,0.001499186,1.142185543,1.598082192,0.11011787,0.449498318,1.27639457
SWGCP_only_5000/SWlin2006.17581.cnf,950,7600,1,0,0,0.003157895,0.881917104,0.376770161,0,0.875,0.875,0.003157895,0.033113309,0.468073754,0.166849116,0.005548438,0.468073754,0.001842105,0.028382836,0.468073754,0.007105263,0.036792565,0.003788089,1.142286027,1.587631381,0.110118863,0.449784121,1.274640878
SWGCP_only_5000/SWlin2006.17582.cnf,730,5840,1,0,0,0.004109589,0.881917104,0.376770161,0,0.875,0.875,0.004109589,0.029260287,0.421709783,0.166806937,0.004816326,0.421709783,0.00239726,0.025080246,0.421709783,0.009246575,0.03251143,0.004928223,1.1421567,1.526204577,0.110118157,0.449243455,1.236149883
SWGCP_only_5000/SWlin2006.17583.cnf,2035,16280,1,0,0,0.001474201,0.881917104,0.376770161,0,0.875,0.875,0.001474201,0.032525007,0.499398924,0.166849367,0.005645656,0.499398924,0.000859951,0.027878577,0.499398924,0.003316953,0.036138896,0.00176831,1.142237297,1.608900441,0.11012026,0.449810163,1.311937515
SWGCP_only_5000/SWlin2006.17584.cnf,1370,10960,1,0,0,0.002189781,0.881917104,0.376770161,0,0.875,0.875,0.002189781,0.033394105,0.521424948,0.166850181,0.005518971,0.521424948,0.001277372,0.028623519,0.521424948,0.004927007,0.037104561,0.002626838,1.142304277,1.633635227,0.110118421,0.449781693,1.286278975
SWGCP_only_5000/SWlin2006.17585.cnf,2375,19000,1,0,0,0.001263158,0.881917104,0.376770161,0,0.875,0.875,0.001263158,0.031990496,0.507422135,0.166838845,0.005404847,0.507422135,0.000736842,0.027420425,0.507422135,0.002842105,0.035544995,0.001515097,1.142282834,1.632524112,0.110122962,0.449666333,1.310699873
SWGCP_only_5000/SWlin2006.17586.cnf,1335,10680,1,0,0,0.002247191,0.881917104,0.376770161,0,0.875,0.875,0.002247191,0.032254708,0.498054655,0.166842022,0.005464471,0.498054655,0.001310861,0.027646893,0.498054655,0.00505618,0.035838565,0.002695454,1.142268085,1.612245339,0.110120922,0.449701785,1.29651169
SWGCP_only_5000/SWlin2006.17587.cnf,625,5000,1,0,0,0.0048,0.881917104,0.376770161,0,0.875,0.875,0.0048,0.02981424,0.471289867,0.166815851,0.005018916,0.471289867,0.0028,0.025555063,0.471289867,0.0108,0.033126933,0.0057564,1.142146086,1.568082429,0.110117286,0.449355822,1.249391521
SWGCP_only_5000/SWlin2006.17588.cnf,2000,16000,1,0,0,0.0015,0.881917104,0.376770161,0,0.875,0.875,0.0015,0.033333333,0.51874803,0.166849401,0.005505728,0.51874803,0.000875,0.028571429,0.51874803,0.003375,0.037037037,0.001799375,1.142345239,1.647954921,0.110121833,0.449780852,1.292594769
SWGCP_only_5000/SWlin2006.17589.cnf,1610,12880,1,0,0,0.001863354,0.881917104,0.376770161,0,0.875,0.875,0.001863354,0.031497039,0.49807432,0.166835339,0.0053769,0.49807432,0.001086957,0.026997462,0.49807432,0.004192547,0.03499671,0.002234916,1.142214084,1.609693791,0.110119439,0.449615858,1.285918774
SWGCP_only_5000/SWlin2006.17590.cnf,1390,11120,1,0,0,0.002158273,0.881917104,0.376770161,0,0.875,0.875,0.002158273,0.033898093,0.521108644,0.166862754,0.005818014,0.521108644,0.001258993,0.029055509,0.521108644,0.004856115,0.037664548,0.002589152,1.142296141,1.6290918,0.110119855,0.449970265,1.318478787
SWGCP_only_5000/SWlin2006.17591.cnf,1600,12800,1,0,0,0.001875,0.881917104,0.376770161,0,0.875,0.875,0.001875,0.032940392,0.531877165,0.166850962,0.005616805,0.531877165,0.00109375,0.028234622,0.531877165,0.00421875,0.036600436,0.002249146,1.142278754,1.651019736,0.110121022,0.449819025,1.321435786
SWGCP_only_5000/SWlin2006.17592.cnf,1820,14560,1,0,0,0.001648352,0.881917104,0.376770161,0,0.875,0.875,0.001648352,0.032097037,0.522668695,0.166839571,0.005402822,0.522668695,0.000961538,0.027511746,0.522668695,0.003708791,0.035663374,0.001977135,1.142222483,1.625534745,0.110117636,0.449656223,1.290704409
SWGCP_only_5000/SWlin2006.17593.cnf,610,4880,1,0,0,0.004918033,0.881917104,0.376770161,0,0.875,0.875,0.004918033,0.026135419,0.389644374,0.166781306,0.004400075,0.389644374,0.002868852,0.022401787,0.389644374,0.011065574,0.029039354,0.005896432,1.142032611,1.474304114,0.110116868,0.4489207,1.198583371
SWGCP_only_5000/SWlin2006.17594.cnf,860,6880,1,0,0,0.003488372,0.881917104,0.376770161,0,0.875,0.875,0.003488372,0.032399716,0.505443719,0.166839943,0.00537014,0.505443719,0.002034884,0.027771185,0.505443719,0.007848837,0.035999685,0.004184272,1.142296788,1.631335704,0.110121116,0.449663168,1.284262098
SWGCP_only_5000/SWlin2006.17595.cnf,1970,15760,1,0,0,0.001522843,0.881917104,0.376770161,0,0.875,0.875,0.001522843,0.031416996,0.485791345,0.166835871,0.005410779,0.485791345,0.000888325,0.026928854,0.485791345,0.003426396,0.034907773,0.001826493,1.142187728,1.5846131,0.110118344,0.449627236,1.284346791
SWGCP_only_5000/SWlin2006.17596.cnf,915,7320,1,0,0,0.003278689,0.881917104,0.376770161,0,0.875,0.875,0.003278689,0.03374068,0.539851073,0.166855003,0.005603837,0.539851073,0.001912568,0.028920583,0.539851073,0.007377049,0.037489645,0.003933194,1.142347353,1.676307927,0.110121525,0.449853302,1.306007412
SWGCP_only_5000/SWlin2006.17597.cnf,1820,14560,1,0,0,0.001648352,0.881917104,0.376770161,0,0.875,0.875,0.001648352,0.032686023,0.518428644,0.166846523,0.005527316,0.518428644,0.000961538,0.028016591,0.518428644,0.003708791,0.036317803,0.00197723,1.142261158,1.62592733,0.110119274,0.449753137,1.302370507
SWGCP_only_5000/SWlin2006.17598.cnf,725,5800,1,0,0,0.004137931,0.881917104,0.376770161,0,0.875,0.875,0.004137931,0.029361011,0.461135105,0.16681135,0.004942686,0.461135105,0.002413793,0.025166581,0.461135105,0.009310345,0.032623346,0.004962247,1.142127831,1.560370396,0.11011706,0.449299597,1.248280799
SWGCP_only_5000/SWlin2006.17599.cnf,1315,10520,1,0,0,0.002281369,0.881917104,0.376770161,0,0.875,0.875,0.002281369,0.032499066,0.518352217,0.16684203,0.005416079,0.518352217,0.001330798,0.027856342,0.518352217,0.00513308,0.036110073,0.002736504,1.142266385,1.634507388,0.110118945,0.449685578,1.286249465
SWGCP_only_5000/SWlin2006.17600.cnf,650,5200,1,0,0,0.004615385,0.881917104,0.376770161,0,0.875,0.875,0.004615385,0.031008684,0.459432267,0.166824201,0.005103851,0.459432267,0.002692308,0.026578872,0.459432267,0.010384615,0.034454093,0.005535503,1.142220764,1.570023961,0.110118403,0.449457871,1.248552663
SWGCP_only_5000/SWlin2006.17601.cnf,1935,15480,1,0,0,0.001550388,0.881917104,0.376770161,0,0.875,0.875,0.001550388,0.032260959,0.496274737,0.166840567,0.005417666,0.496274737,0.000904393,0.02765225,0.496274737,0.003488372,0.03584551,0.001859656,1.142265687,1.601750183,0.110120087,0.449677718,1.286122105
SWGCP_only_5000/SWlin2006.17602.cnf,1980,15840,1,0,0,0.001515152,0.881917104,0.376770161,0,0.875,0.875,0.001515152,0.032973649,0.514970677,0.166851415,0.005631519,0.514970677,0.000883838,0.028263127,0.514970677,0.003409091,0.036637387,0.001817496,1.142263346,1.628052356,0.110119617,0.449823812,1.313102985
